name,component_index,amplitude,amplitude_err,velocity,velocity_err,fwhm,fwhm_err
spectra1,1,30.71946063447156,1.2960239424795803,242.08519079088333,0.12379224533106532,8.785009342655439,0.3637761483846219
spectra1,2,18.043270389356255,0.8105326619397448,245.0500628317121,0.27913269099526367,29.697378038845685,0.7310855809169539
